Food code,Main food description,Gender,Vitamin A,Vitamin B1,Vitamin B2,Vitamin B3,Vitamin B6,Vitamin B9,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Choline,Calcium,Phosphorus,Magnesium,Iron,Zinc,Copper,Selenium,Potassium,RDA_Vitamin A_(mg),RDA_Vitamin B1_(mg),RDA_Vitamin B2_(mg),RDA_Vitamin B3_(mg),RDA_Vitamin B6_(mg),RDA_Vitamin B9_(mg),RDA_Vitamin B12_(mg),RDA_Vitamin C_(mg),RDA_Vitamin D_(mg),RDA_Vitamin E_(mg),RDA_Vitamin K_(mg),RDA_Choline_(mg),RDA_Calcium_(mg),RDA_Phosphorus_(mg),RDA_Magnesium_(mg),RDA_Iron_(mg),RDA_Zinc_(mg),RDA_Copper_(mg),RDA_Selenium_(mg),RDA_Potassium_(mg)
11410000,"Yogurt, NS as to type of milk or flavor",Male,0.014,0.044,0.214,0.114,0.049,0.011,0.0005600000000000001,0.8,0.0012,0.03,0.0002,15.2,183,144,17,0.08,0.89,0.013,0.0033,234,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11410000,"Yogurt, NS as to type of milk or flavor",Female,0.014,0.044,0.214,0.114,0.049,0.011,0.0005600000000000001,0.8,0.0012,0.03,0.0002,15.2,183,144,17,0.08,0.89,0.013,0.0033,234,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11411010,"Yogurt, NS as to type of milk, plain",Male,0.014,0.044,0.214,0.114,0.049,0.011,0.0005600000000000001,0.8,0.0012,0.03,0.0002,15.2,183,144,17,0.08,0.89,0.013,0.0033,234,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11411010,"Yogurt, NS as to type of milk, plain",Female,0.014,0.044,0.214,0.114,0.049,0.011,0.0005600000000000001,0.8,0.0012,0.03,0.0002,15.2,183,144,17,0.08,0.89,0.013,0.0033,234,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11411100,"Yogurt, whole milk, plain",Male,0.027,0.029,0.142,0.075,0.032,0.007,0.00037,0.5,0.0012,0.06,0.0002,15.2,121,95,12,0.05,0.59,0.009,0.0022,155,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11411100,"Yogurt, whole milk, plain",Female,0.027,0.029,0.142,0.075,0.032,0.007,0.00037,0.5,0.0012,0.06,0.0002,15.2,121,95,12,0.05,0.59,0.009,0.0022,155,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11411200,"Yogurt, low fat milk, plain",Male,0.014,0.044,0.214,0.114,0.049,0.011,0.0005600000000000001,0.8,0.0012,0.03,0.0002,15.2,183,144,17,0.08,0.89,0.013,0.0033,234,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11411200,"Yogurt, low fat milk, plain",Female,0.014,0.044,0.214,0.114,0.049,0.011,0.0005600000000000001,0.8,0.0012,0.03,0.0002,15.2,183,144,17,0.08,0.89,0.013,0.0033,234,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11411300,"Yogurt, nonfat milk, plain",Male,0.002,0.048,0.234,0.124,0.053,0.012,0.00061,0.9,0.0012,0.0,0.0002,15.2,199,157,19,0.09,0.97,0.015,0.0036,255,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11411300,"Yogurt, nonfat milk, plain",Female,0.002,0.048,0.234,0.124,0.053,0.012,0.00061,0.9,0.0012,0.0,0.0002,15.2,199,157,19,0.09,0.97,0.015,0.0036,255,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11411390,"Yogurt, Greek, NS as to type of milk, plain",Male,0.09,0.044,0.233,0.197,0.055,0.012,0.0005200000000000001,0.8,0.0,0.04,0.0002,15.2,115,137,11,0.04,0.6,0.021,0.0124,141,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11411390,"Yogurt, Greek, NS as to type of milk, plain",Female,0.09,0.044,0.233,0.197,0.055,0.012,0.0005200000000000001,0.8,0.0,0.04,0.0002,15.2,115,137,11,0.04,0.6,0.021,0.0124,141,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11411400,"Yogurt, Greek, whole milk, plain",Male,0.002,0.023,0.278,0.208,0.063,0.005,0.00075,0.0,0.0,0.01,0.0,15.1,100,135,11,0.0,0.52,0.017,0.009699999999999999,141,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11411400,"Yogurt, Greek, whole milk, plain",Female,0.002,0.023,0.278,0.208,0.063,0.005,0.00075,0.0,0.0,0.01,0.0,15.1,100,135,11,0.0,0.52,0.017,0.009699999999999999,141,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11411410,"Yogurt, Greek, low fat milk, plain",Male,0.09,0.044,0.233,0.197,0.055,0.012,0.0005200000000000001,0.8,0.0,0.04,0.0002,15.2,115,137,11,0.04,0.6,0.021,0.0124,141,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11411410,"Yogurt, Greek, low fat milk, plain",Female,0.09,0.044,0.233,0.197,0.055,0.012,0.0005200000000000001,0.8,0.0,0.04,0.0002,15.2,115,137,11,0.04,0.6,0.021,0.0124,141,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11411420,"Yogurt, Greek, nonfat milk, plain",Male,0.001,0.022,0.281,0.211,0.064,0.007,0.0007,0.0,0.0,0.01,0.0,15.1,111,136,11,0.07,0.53,0.017,0.0099,141,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11411420,"Yogurt, Greek, nonfat milk, plain",Female,0.001,0.022,0.281,0.211,0.064,0.007,0.0007,0.0,0.0,0.01,0.0,15.1,111,136,11,0.07,0.53,0.017,0.0099,141,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11430000,"Yogurt, NS as to type of milk, fruit",Male,0.012,0.041,0.197,0.105,0.046,0.011,0.00049,1.8,0.0012,0.04,0.0002,14.6,163,129,15,0.13,0.79,0.023,0.0031,215,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11430000,"Yogurt, NS as to type of milk, fruit",Female,0.012,0.041,0.197,0.105,0.046,0.011,0.00049,1.8,0.0012,0.04,0.0002,14.6,163,129,15,0.13,0.79,0.023,0.0031,215,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11431000,"Yogurt, whole milk, fruit",Male,0.024,0.027,0.134,0.07,0.031,0.007,0.00033,1.5,0.0012,0.07,0.0002,14.6,109,86,11,0.1,0.53,0.02,0.0022,146,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11431000,"Yogurt, whole milk, fruit",Female,0.024,0.027,0.134,0.07,0.031,0.007,0.00033,1.5,0.0012,0.07,0.0002,14.6,109,86,11,0.1,0.53,0.02,0.0022,146,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11432000,"Yogurt, low fat milk, fruit",Male,0.012,0.041,0.197,0.105,0.046,0.011,0.00049,1.8,0.0012,0.04,0.0002,14.6,163,129,15,0.13,0.79,0.023,0.0031,215,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11432000,"Yogurt, low fat milk, fruit",Female,0.012,0.041,0.197,0.105,0.046,0.011,0.00049,1.8,0.0012,0.04,0.0002,14.6,163,129,15,0.13,0.79,0.023,0.0031,215,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11433000,"Yogurt, nonfat milk, fruit",Male,0.002,0.044,0.215,0.113,0.049,0.012,0.00054,1.8,0.0012,0.01,0.0002,14.6,177,140,17,0.14,0.86,0.025,0.0034,234,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11433000,"Yogurt, nonfat milk, fruit",Female,0.002,0.044,0.215,0.113,0.049,0.012,0.00054,1.8,0.0012,0.01,0.0002,14.6,177,140,17,0.14,0.86,0.025,0.0034,234,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11433990,"Yogurt, Greek, NS as to type of milk, fruit",Male,0.031,0.037,0.235,0.205,0.049,0.009,0.0005,0.7,0.0009,0.02,0.0,14.0,88,109,10,0.07,0.41,0.019,0.0096,129,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11433990,"Yogurt, Greek, NS as to type of milk, fruit",Female,0.031,0.037,0.235,0.205,0.049,0.009,0.0005,0.7,0.0009,0.02,0.0,14.0,88,109,10,0.07,0.41,0.019,0.0096,129,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11434000,"Yogurt, Greek, whole milk, fruit",Male,0.046,0.046,0.235,0.205,0.049,0.005,0.0005,0.0,0.0009,0.07,0.0003,14.3,100,109,10,0.0,0.41,0.019,0.0096,113,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11434000,"Yogurt, Greek, whole milk, fruit",Female,0.046,0.046,0.235,0.205,0.049,0.005,0.0005,0.0,0.0009,0.07,0.0003,14.3,100,109,10,0.0,0.41,0.019,0.0096,113,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11434010,"Yogurt, Greek, low fat milk, fruit",Male,0.031,0.037,0.235,0.205,0.049,0.009,0.0005,0.7,0.0009,0.02,0.0,14.0,88,109,10,0.07,0.41,0.019,0.0096,129,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11434010,"Yogurt, Greek, low fat milk, fruit",Female,0.031,0.037,0.235,0.205,0.049,0.009,0.0005,0.7,0.0009,0.02,0.0,14.0,88,109,10,0.07,0.41,0.019,0.0096,129,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11434020,"Yogurt, Greek, nonfat milk, fruit",Male,0.0,0.037,0.25,0.208,0.05,0.02,0.00045,0.2,0.0009,0.02,0.0,14.0,97,113,10,0.09,0.46,0.02,0.009800000000000001,133,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11434020,"Yogurt, Greek, nonfat milk, fruit",Female,0.0,0.037,0.25,0.208,0.05,0.02,0.00045,0.2,0.0009,0.02,0.0,14.0,97,113,10,0.09,0.46,0.02,0.009800000000000001,133,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11434090,"Yogurt, NS as to type of milk, flavors other than fruit",Male,0.014,0.043,0.208,0.111,0.048,0.011,0.00054,0.8,0.0012,0.03,0.0002,14.7,178,140,16,0.08,0.86,0.013,0.0032,227,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11434090,"Yogurt, NS as to type of milk, flavors other than fruit",Female,0.014,0.043,0.208,0.111,0.048,0.011,0.00054,0.8,0.0012,0.03,0.0002,14.7,178,140,16,0.08,0.86,0.013,0.0032,227,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11434100,"Yogurt, whole milk, flavors other than fruit",Male,0.026,0.028,0.136,0.071,0.03,0.007,0.00035,0.5,0.0012,0.06,0.0002,14.4,115,90,11,0.05,0.56,0.009,0.0021000000000000003,147,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11434100,"Yogurt, whole milk, flavors other than fruit",Female,0.026,0.028,0.136,0.071,0.03,0.007,0.00035,0.5,0.0012,0.06,0.0002,14.4,115,90,11,0.05,0.56,0.009,0.0021000000000000003,147,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11434200,"Yogurt, low fat milk, flavors other than fruit",Male,0.014,0.043,0.208,0.111,0.048,0.011,0.00054,0.8,0.0012,0.03,0.0002,14.7,178,140,16,0.08,0.86,0.013,0.0032,227,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11434200,"Yogurt, low fat milk, flavors other than fruit",Female,0.014,0.043,0.208,0.111,0.048,0.011,0.00054,0.8,0.0012,0.03,0.0002,14.7,178,140,16,0.08,0.86,0.013,0.0032,227,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11434300,"Yogurt, nonfat milk, flavors other than fruit",Male,0.002,0.047,0.228,0.12,0.051,0.012,0.0005899999999999999,0.9,0.0012,0.0,0.0002,14.7,193,152,18,0.09,0.94,0.015,0.0035,247,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11434300,"Yogurt, nonfat milk, flavors other than fruit",Female,0.002,0.047,0.228,0.12,0.051,0.012,0.0005899999999999999,0.9,0.0012,0.0,0.0002,14.7,193,152,18,0.09,0.94,0.015,0.0035,247,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",Male,0.11,0.038,0.24,0.201,0.05,0.009,0.00064,0.0,0.0009,0.02,0.0002,33.4,100,119,10,0.04,0.46,0.018,0.009699999999999999,123,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",Female,0.11,0.038,0.24,0.201,0.05,0.009,0.00064,0.0,0.0009,0.02,0.0002,33.4,100,119,10,0.04,0.46,0.018,0.009699999999999999,123,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11435010,"Yogurt, Greek, whole milk, flavors other than fruit",Male,0.125,0.037,0.235,0.197,0.049,0.009,0.00063,0.0,0.0009,0.08,0.0004,33.2,98,117,10,0.04,0.45,0.018,0.0095,121,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11435010,"Yogurt, Greek, whole milk, flavors other than fruit",Female,0.125,0.037,0.235,0.197,0.049,0.009,0.00063,0.0,0.0009,0.08,0.0004,33.2,98,117,10,0.04,0.45,0.018,0.0095,121,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",Male,0.11,0.038,0.24,0.201,0.05,0.009,0.00064,0.0,0.0009,0.02,0.0002,33.4,100,119,10,0.04,0.46,0.018,0.009699999999999999,123,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",Female,0.11,0.038,0.24,0.201,0.05,0.009,0.00064,0.0,0.0009,0.02,0.0002,33.4,100,119,10,0.04,0.46,0.018,0.009699999999999999,123,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11435030,"Yogurt, Greek, nonfat milk, flavors other than fruit",Male,0.0,0.042,0.24,0.201,0.05,0.011,0.00064,0.0,0.0009,0.02,0.0001,15.2,99,119,10,0.04,0.46,0.018,0.009699999999999999,123,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11435030,"Yogurt, Greek, nonfat milk, flavors other than fruit",Female,0.0,0.042,0.24,0.201,0.05,0.011,0.00064,0.0,0.0009,0.02,0.0001,15.2,99,119,10,0.04,0.46,0.018,0.009699999999999999,123,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11435100,"Yogurt, Greek, with oats",Male,0.088,0.092,0.226,0.352,0.056,0.012,0.00051,0.0,0.0007,0.52,0.0013,32.6,90,155,29,0.64,0.88,0.08,0.0116,160,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11435100,"Yogurt, Greek, with oats",Female,0.088,0.092,0.226,0.352,0.056,0.012,0.00051,0.0,0.0007,0.52,0.0013,32.6,90,155,29,0.64,0.88,0.08,0.0116,160,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11436000,"Yogurt, liquid",Male,0.01,0.032,0.157,0.083,0.036,0.009,0.00039,1.4,0.0012,0.03,0.0001,11.7,131,103,12,0.1,0.63,0.021,0.0025,171,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11436000,"Yogurt, liquid",Female,0.01,0.032,0.157,0.083,0.036,0.009,0.00039,1.4,0.0012,0.03,0.0001,11.7,131,103,12,0.1,0.63,0.021,0.0025,171,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11440010,"Chipotle dip, yogurt based",Male,0.074,0.037,0.186,0.177,0.054,0.011,0.00043,3.4,0.0,0.68,0.032,18.6,92,111,9,0.09,0.5,0.022,0.0101,119,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11440010,"Chipotle dip, yogurt based",Female,0.074,0.037,0.186,0.177,0.054,0.011,0.00043,3.4,0.0,0.68,0.032,18.6,92,111,9,0.09,0.5,0.022,0.0101,119,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11440030,"Onion dip, yogurt based",Male,0.066,0.041,0.168,0.147,0.054,0.01,0.00041999999999999996,1.1,0.0002,0.53,0.025,17.7,93,105,10,0.08,0.47,0.019,0.008199999999999999,126,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11440030,"Onion dip, yogurt based",Female,0.066,0.041,0.168,0.147,0.054,0.01,0.00041999999999999996,1.1,0.0002,0.53,0.025,17.7,93,105,10,0.08,0.47,0.019,0.008199999999999999,126,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11440040,"Ranch dip, yogurt based",Male,0.074,0.042,0.222,0.257,0.056,0.012,0.00046,1.9,0.0,0.75,0.044899999999999995,20.5,114,123,14,0.29,0.58,0.029,0.0104,154,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11440040,"Ranch dip, yogurt based",Female,0.074,0.042,0.222,0.257,0.056,0.012,0.00046,1.9,0.0,0.75,0.044899999999999995,20.5,114,123,14,0.29,0.58,0.029,0.0104,154,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11440050,"Spinach dip, yogurt based",Male,0.112,0.043,0.179,0.17,0.054,0.017,0.00041999999999999996,0.7,0.0002,0.8,0.06620000000000001,19.1,103,106,15,0.21,0.49,0.028,0.0086,136,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11440050,"Spinach dip, yogurt based",Female,0.112,0.043,0.179,0.17,0.054,0.017,0.00041999999999999996,0.7,0.0002,0.8,0.06620000000000001,19.1,103,106,15,0.21,0.49,0.028,0.0086,136,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11440060,Tzatziki dip,Male,0.003,0.025,0.169,0.16,0.06,0.006,0.00041999999999999996,1.8,0.0,0.74,0.007,11.0,64,86,11,0.14,0.38,0.027,0.0056,139,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11440060,Tzatziki dip,Female,0.003,0.025,0.169,0.16,0.06,0.006,0.00041999999999999996,1.8,0.0,0.74,0.007,11.0,64,86,11,0.14,0.38,0.027,0.0056,139,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11440070,"Vegetable dip, yogurt based",Male,0.074,0.038,0.207,0.25,0.054,0.012,0.00043,1.9,0.0,0.75,0.044899999999999995,19.4,103,115,13,0.29,0.55,0.028,0.010199999999999999,141,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11440070,"Vegetable dip, yogurt based",Female,0.074,0.038,0.207,0.25,0.054,0.012,0.00043,1.9,0.0,0.75,0.044899999999999995,19.4,103,115,13,0.29,0.55,0.028,0.010199999999999999,141,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11446000,"Yogurt parfait, low fat, with fruit",Male,0.03,0.07,0.173,0.714,0.233,0.051,0.00146,14.3,0.0012,0.25,0.0017,11.9,105,93,17,0.49,0.89,0.054,0.0039,189,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11446000,"Yogurt parfait, low fat, with fruit",Female,0.03,0.07,0.173,0.714,0.233,0.051,0.00146,14.3,0.0012,0.25,0.0017,11.9,105,93,17,0.49,0.89,0.054,0.0039,189,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11459990,"Frozen yogurt, NFS",Male,0.049,0.04,0.18,0.07,0.04,0.004,7.000000000000001e-05,0.7,0.0001,0.09,0.0003,23.1,100,89,10,0.46,0.28,0.009,0.0019,156,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11459990,"Frozen yogurt, NFS",Female,0.049,0.04,0.18,0.07,0.04,0.004,7.000000000000001e-05,0.7,0.0001,0.09,0.0003,23.1,100,89,10,0.46,0.28,0.009,0.0019,156,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
11460000,"Frozen yogurt, vanilla",Male,0.049,0.04,0.18,0.07,0.04,0.004,7.000000000000001e-05,0.7,0.0001,0.09,0.0003,23.1,100,89,10,0.46,0.28,0.009,0.0019,156,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
11460000,"Frozen yogurt, vanilla",Female,0.049,0.04,0.18,0.07,0.04,0.004,7.000000000000001e-05,0.7,0.0001,0.09,0.0003,23.1,100,89,10,0.46,0.28,0.009,0.0019,156,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
